Year,DOY,DOYc,DOEc,Month,Day,Hour,Minute,CO2_flux,CH4_flux,N2O_flux
2015,116,116.0204381,227.0204381,4,26,0,29,NaN,NaN,NaN
2015,116,116.0516887,227.0516887,4,26,1,14,NaN,NaN,NaN
2015,116,116.0829392,227.0829392,4,26,1,59,NaN,NaN,NaN
2015,116,116.1141897,227.1141897,4,26,2,44,NaN,NaN,NaN
2015,116,116.1454402,227.1454402,4,26,3,29,NaN,NaN,NaN
2015,116,116.1766907,227.1766907,4,26,4,14,NaN,NaN,NaN
2015,116,116.2079413,227.2079413,4,26,4,59,NaN,NaN,NaN
2015,116,116.2391918,227.2391918,4,26,5,44,NaN,NaN,NaN
2015,116,116.2704423,227.2704423,4,26,6,29,NaN,NaN,NaN
2015,116,116.3016928,227.3016928,4,26,7,14,NaN,NaN,NaN
2015,116,116.3329433,227.3329433,4,26,7,59,NaN,NaN,NaN
2015,116,116.3641939,227.3641939,4,26,8,44,NaN,NaN,NaN
2015,116,116.3954444,227.3954444,4,26,9,29,NaN,NaN,NaN
2015,116,116.4266949,227.4266949,4,26,10,14,NaN,NaN,NaN
2015,116,116.4579454,227.4579454,4,26,10,59,NaN,NaN,NaN
2015,116,116.4891959,227.4891959,4,26,11,44,NaN,NaN,NaN
2015,116,116.5204465,227.5204465,4,26,12,29,NaN,NaN,NaN
2015,116,116.551697,227.551697,4,26,13,14,NaN,NaN,NaN
2015,116,116.5829475,227.5829475,4,26,13,59,NaN,NaN,NaN
2015,116,116.614198,227.614198,4,26,14,44,NaN,NaN,NaN
2015,116,116.6454486,227.6454486,4,26,15,29,NaN,NaN,NaN
2015,116,116.6766991,227.6766991,4,26,16,14,NaN,NaN,NaN
2015,116,116.7079496,227.7079496,4,26,16,59,NaN,NaN,NaN
2015,116,116.7392001,227.7392001,4,26,17,44,NaN,NaN,NaN
2015,116,116.7704506,227.7704506,4,26,18,29,NaN,NaN,NaN
2015,116,116.8017012,227.8017012,4,26,19,14,NaN,NaN,NaN
2015,116,116.8329517,227.8329517,4,26,19,59,NaN,NaN,NaN
2015,116,116.8642022,227.8642022,4,26,20,44,NaN,NaN,NaN
2015,116,116.8954527,227.8954527,4,26,21,29,NaN,NaN,NaN
2015,116,116.9267032,227.9267032,4,26,22,14,NaN,NaN,NaN
2015,116,116.9579538,227.9579538,4,26,22,59,NaN,NaN,NaN
2015,116,116.9892043,227.9892043,4,26,23,44,NaN,NaN,NaN
2015,117,117.0204548,228.0204548,4,27,0,29,NaN,NaN,NaN
2015,117,117.0517053,228.0517053,4,27,1,14,NaN,NaN,NaN
2015,117,117.0829558,228.0829558,4,27,1,59,NaN,NaN,NaN
2015,117,117.1142064,228.1142064,4,27,2,44,NaN,NaN,NaN
2015,117,117.1454569,228.1454569,4,27,3,29,NaN,NaN,NaN
2015,117,117.1767074,228.1767074,4,27,4,14,NaN,NaN,NaN
2015,117,117.2079579,228.2079579,4,27,4,59,NaN,NaN,NaN
2015,117,117.2392084,228.2392084,4,27,5,44,NaN,NaN,NaN
2015,117,117.270459,228.270459,4,27,6,29,NaN,NaN,NaN
2015,117,117.3017095,228.3017095,4,27,7,14,NaN,NaN,NaN
2015,117,117.33296,228.33296,4,27,7,59,NaN,NaN,NaN
2015,117,117.3642105,228.3642105,4,27,8,44,NaN,NaN,NaN
2015,117,117.3954611,228.3954611,4,27,9,29,NaN,NaN,NaN
2015,117,117.4267116,228.4267116,4,27,10,14,NaN,NaN,NaN
2015,117,117.4579621,228.4579621,4,27,10,59,NaN,NaN,NaN
2015,117,117.4892126,228.4892126,4,27,11,44,NaN,NaN,NaN
2015,117,117.5204631,228.5204631,4,27,12,29,NaN,NaN,NaN
2015,117,117.5517137,228.5517137,4,27,13,14,NaN,NaN,NaN
2015,117,117.5829642,228.5829642,4,27,13,59,NaN,NaN,NaN
2015,117,117.6142147,228.6142147,4,27,14,44,NaN,NaN,NaN
2015,117,117.6454652,228.6454652,4,27,15,29,NaN,NaN,NaN
2015,117,117.6767157,228.6767157,4,27,16,14,NaN,NaN,NaN
2015,117,117.7079663,228.7079663,4,27,16,59,NaN,NaN,NaN
2015,117,117.7392168,228.7392168,4,27,17,44,NaN,NaN,NaN
2015,117,117.7704667,228.7704667,4,27,18,29,NaN,NaN,NaN
2015,117,117.8017167,228.8017167,4,27,19,14,NaN,NaN,NaN
2015,117,117.8329667,228.8329667,4,27,19,59,NaN,NaN,NaN
2015,117,117.8642167,228.8642167,4,27,20,44,NaN,NaN,NaN
2015,117,117.8954667,228.8954667,4,27,21,29,NaN,NaN,NaN
2015,117,117.9267167,228.9267167,4,27,22,14,NaN,NaN,NaN
2015,117,117.9579667,228.9579667,4,27,22,59,NaN,NaN,NaN
2015,117,117.9892167,228.9892167,4,27,23,44,NaN,NaN,NaN
2015,118,118.0204667,229.0204667,4,28,0,29,NaN,NaN,NaN
2015,118,118.0517167,229.0517167,4,28,1,14,NaN,NaN,NaN
2015,118,118.0829667,229.0829667,4,28,1,59,NaN,NaN,NaN
2015,118,118.1142167,229.1142167,4,28,2,44,NaN,NaN,NaN
2015,118,118.1454681,229.1454681,4,28,3,29,NaN,NaN,NaN
2015,118,118.1767186,229.1767186,4,28,4,14,NaN,NaN,NaN
2015,118,118.2079692,229.2079692,4,28,4,59,NaN,NaN,NaN
2015,118,118.2392197,229.2392197,4,28,5,44,NaN,NaN,NaN
2015,118,118.2704702,229.2704702,4,28,6,29,NaN,NaN,NaN
2015,118,118.3017207,229.3017207,4,28,7,14,NaN,NaN,NaN
2015,118,118.3329712,229.3329712,4,28,7,59,NaN,NaN,NaN
2015,118,118.3642218,229.3642218,4,28,8,44,NaN,NaN,NaN
2015,118,118.3954723,229.3954723,4,28,9,29,NaN,NaN,NaN
2015,118,118.4267228,229.4267228,4,28,10,14,NaN,NaN,NaN
2015,118,118.4579733,229.4579733,4,28,10,59,NaN,NaN,NaN
2015,118,118.4892238,229.4892238,4,28,11,44,NaN,NaN,NaN
2015,118,118.5204744,229.5204744,4,28,12,29,NaN,NaN,NaN
2015,118,118.5465278,229.5465278,4,28,13,7,2.54403,NaN,NaN
2015,118,118.5777778,229.5777778,4,28,13,52,1.98743,-0.000411696,-0.000148416
2015,118,118.6090278,229.6090278,4,28,14,37,2.62556,-0.000381582,-0.000345656
2015,118,118.6402778,229.6402778,4,28,15,22,2.86453,-0.000424508,7.81E-05
2015,118,118.6715278,229.6715278,4,28,16,7,2.90602,-0.000536074,0.000485485
2015,118,118.7027778,229.7027778,4,28,16,52,2.34913,-0.000496267,-0.000372364
2015,118,118.7340278,229.7340278,4,28,17,37,2.33229,-0.000468455,0.000294747
2015,118,118.7652778,229.7652778,4,28,18,22,2.36046,-0.000445328,9.47E-05
2015,118,118.7965278,229.7965278,4,28,19,7,2.62218,-0.000411289,-9.69E-05
2015,118,118.8277778,229.8277778,4,28,19,52,2.94309,-0.000456889,0.000357356
2015,118,118.8597222,229.8597222,4,28,20,38,6.63999,-0.000697973,-0.000336852
2015,118,118.8909722,229.8909722,4,28,21,23,7.91116,-0.000689128,0.000510841
2015,118,118.9222222,229.9222222,4,28,22,8,6.95725,-0.000682033,-0.000241003
2015,118,118.9534722,229.9534722,4,28,22,53,7.79634,-0.00086037,2.26E-05
2015,118,118.9847222,229.9847222,4,28,23,38,5.20642,-0.000705527,0.00327057
2015,119,119.0166667,230.0166667,4,29,0,24,3.87396,-0.000845973,0.00111664
2015,119,119.0479167,230.0479167,4,29,1,9,5.87911,-0.000704924,-0.000122242
2015,119,119.0791667,230.0791667,4,29,1,54,3.76319,-0.000834478,-0.000483075
2015,119,119.1104167,230.1104167,4,29,2,39,4.04055,-0.000969842,7.61E-06
2015,119,119.1416667,230.1416667,4,29,3,24,3.42304,-0.00128054,0.000284624
2015,119,119.1736111,230.1736111,4,29,4,10,4.26574,-0.000966824,0.00263833
2015,119,119.2048611,230.2048611,4,29,4,55,5.36745,-0.000664546,0.00290245
2015,119,119.2361111,230.2361111,4,29,5,40,4.22007,-0.000828232,8.24E-05
2015,119,119.2673611,230.2673611,4,29,6,25,3.04419,-0.000626078,-0.000343432
2015,119,119.2986111,230.2986111,4,29,7,10,4.02817,-0.000651952,-0.000156904
2015,119,119.3305556,230.3305556,4,29,7,56,3.67157,-0.000704539,0.000379622
2015,119,119.3618056,230.3618056,4,29,8,41,3.693,-0.000549491,0.000690628
2015,119,119.3930556,230.3930556,4,29,9,26,2.95918,-0.000511344,0.000465368
2015,119,119.4243056,230.4243056,4,29,10,11,2.84985,-0.000465665,0.00767164
2015,119,119.4555556,230.4555556,4,29,10,56,2.8851,-0.000488539,0.00142246
2015,119,119.4868056,230.4868056,4,29,11,41,2.59144,-0.000561194,-0.000204952
2015,119,119.5180556,230.5180556,4,29,12,26,2.59806,-0.000538499,-8.19E-05
2015,119,119.5493056,230.5493056,4,29,13,11,3.26653,-0.000587983,0.000943151
2015,119,119.5805556,230.5805556,4,29,13,56,2.51216,-0.000486632,-3.48E-05
2015,119,119.6118056,230.6118056,4,29,14,41,2.74716,-0.000435855,0.00055376
2015,119,119.64375,230.64375,4,29,15,27,3.41176,-0.000535622,-0.000357855
2015,119,119.675,230.675,4,29,16,12,2.94029,-0.000478231,-4.19E-05
2015,119,119.70625,230.70625,4,29,16,57,3.15288,-0.000451205,-5.12E-06
2015,119,119.7375,230.7375,4,29,17,42,3.17964,-0.000489828,-0.000229695
2015,119,119.76875,230.76875,4,29,18,27,3.85805,-0.000510156,0.000990339
2015,119,119.8,230.8,4,29,19,12,5.4775,-0.000566087,9.57E-05
2015,119,119.83125,230.83125,4,29,19,57,3.37245,-0.000559796,-0.000167116
2015,119,119.8625,230.8625,4,29,20,42,5.22699,-0.00060528,-0.000401364
2015,119,119.89375,230.89375,4,29,21,27,7.94332,-0.000755587,-5.22E-05
2015,119,119.925,230.925,4,29,22,12,9.15251,-0.00069928,0.00134919
2015,119,119.95625,230.95625,4,29,22,57,4.44233,-0.000667819,-8.63E-05
2015,119,119.9875,230.9875,4,29,23,42,3.32384,-0.000563866,-0.000110255
2015,120,120.0194444,231.0194444,4,30,0,28,3.43887,-0.000643402,-0.000340328
2015,120,120.0506944,231.0506944,4,30,1,13,3.20484,-0.000542681,-0.000233593
2015,120,120.0819444,231.0819444,4,30,1,58,3.1958,-0.000561564,0.000102068
2015,120,120.1131944,231.1131944,4,30,2,43,3.21943,-0.000623393,0.000415109
2015,120,120.1444444,231.1444444,4,30,3,28,5.39982,-0.000671728,-0.000226155
2015,120,120.1756944,231.1756944,4,30,4,13,7.39085,-0.000656913,-0.000188101
2015,120,120.2069444,231.2069444,4,30,4,58,4.51967,-0.000630026,0.00211258
2015,120,120.2381944,231.2381944,4,30,5,43,3.55639,-0.00062131,5.52E-06
2015,120,120.2694444,231.2694444,4,30,6,28,4.04466,-0.000609035,-3.18E-05
2015,120,120.3006944,231.3006944,4,30,7,13,6.25259,-0.000732384,0.000905874
2015,120,120.3326389,231.3326389,4,30,7,59,8.21895,-0.000622962,-0.000178834
2015,120,120.3638889,231.3638889,4,30,8,44,4.69406,-0.000691972,-8.42E-05
2015,120,120.3951389,231.3951389,4,30,9,29,4.3121,-0.000443328,0.000567828
2015,120,120.4263889,231.4263889,4,30,10,14,2.79882,-0.000527497,0.00030854
2015,120,120.4576389,231.4576389,4,30,10,59,2.82656,-0.000465608,-0.000444884
2015,120,120.4888889,231.4888889,4,30,11,44,2.98126,-0.000537119,-0.000402511
2015,120,120.5201389,231.5201389,4,30,12,29,2.92404,-0.000549468,-0.000575794
2015,120,120.5513889,231.5513889,4,30,13,14,2.93749,-0.000632042,0.000210292
2015,120,120.5826389,231.5826389,4,30,13,59,3.74378,-0.0005694,-0.00041767
2015,120,120.6138889,231.6138889,4,30,14,44,4.07384,-0.000482554,3.01E-05
2015,120,120.6451389,231.6451389,4,30,15,29,3.50174,-0.000568488,0.000274472
2015,120,120.6763889,231.6763889,4,30,16,14,3.9874,-0.00056849,-2.27E-05
2015,120,120.7083333,231.7083333,4,30,17,0,3.27726,-0.000548668,0.000472673
2015,120,120.7395833,231.7395833,4,30,17,45,2.9648,-0.000525363,-0.000136258
2015,120,120.7708333,231.7708333,4,30,18,30,3.28283,-0.000528221,7.56E-05
2015,120,120.8020833,231.8020833,4,30,19,15,3.65054,-0.00063009,-0.000129739
2015,120,120.8333333,231.8333333,4,30,20,0,3.56395,-0.000541627,0.00036813
2015,120,120.8645833,231.8645833,4,30,20,45,4.01195,-0.000657617,-0.000325774
2015,120,120.8958333,231.8958333,4,30,21,30,3.06905,-0.000492505,-0.000173129
2015,120,120.9270833,231.9270833,4,30,22,15,2.97335,-0.000482806,-7.04E-05
2015,120,120.9583333,231.9583333,4,30,23,0,3.5458,-0.000530423,0.000519303
2015,120,120.9895833,231.9895833,4,30,23,45,3.69641,-0.000581524,5.2E-06
2015,121,121.0208333,232.0208333,5,1,0,30,3.66803,-0.000536695,-0.000339986
2015,121,121.0520833,232.0520833,5,1,1,15,3.26995,-0.000576004,0.000183077
2015,121,121.0833333,232.0833333,5,1,2,0,3.57043,-0.000519542,0.00128062
2015,121,121.1145833,232.1145833,5,1,2,45,4.49199,-0.000648326,-0.000118135
2015,121,121.1465278,232.1465278,5,1,3,31,5.02404,-0.000586934,0.00169534
2015,121,121.1777778,232.1777778,5,1,4,16,3.91822,-0.000388157,-9.88E-05
2015,121,121.2090278,232.2090278,5,1,5,1,7.98648,-0.000540929,0.00305719
2015,121,121.2402778,232.2402778,5,1,5,46,4.50774,-0.000438022,0.000730282
2015,121,121.2715278,232.2715278,5,1,6,31,3.2764,-0.000439058,0.00187859
2015,121,121.3027778,232.3027778,5,1,7,16,2.60846,-0.00036947,0.000148103
2015,121,121.3340278,232.3340278,5,1,8,1,3.32367,-0.000424762,-9.28E-06
2015,121,121.3652778,232.3652778,5,1,8,46,3.87306,-0.000393623,-0.000153144
2015,121,121.3972222,232.3972222,5,1,9,32,3.84692,-0.000421336,0.000208483
2015,121,121.4284722,232.4284722,5,1,10,17,3.65749,-0.000474104,-0.00012327
2015,121,121.4597222,232.4597222,5,1,11,2,3.27186,-0.000386206,-0.000449945
2015,121,121.4909722,232.4909722,5,1,11,47,3.9557,-0.000399669,-0.000253223
2015,121,121.5222222,232.5222222,5,1,12,32,3.76673,-0.000431297,-0.000362309
2015,121,121.5534722,232.5534722,5,1,13,17,4.41083,-0.000419084,3.55E-05
2015,121,121.5847222,232.5847222,5,1,14,2,4.93194,-0.000485444,-0.000217986
2015,121,121.6159722,232.6159722,5,1,14,47,4.77446,-0.000491438,0.000207289
2015,121,121.6472222,232.6472222,5,1,15,32,4.27525,-0.000542608,4.4E-05
2015,121,121.6791667,232.6791667,5,1,16,18,5.26268,-0.000482765,0.000992057
2015,121,121.7104167,232.7104167,5,1,17,3,3.57783,-0.000489632,0.00203526
2015,121,121.7416667,232.7416667,5,1,17,48,4.66033,-0.000475289,0.000598178
2015,121,121.7729167,232.7729167,5,1,18,33,3.72586,-0.000499888,0.00028248
2015,121,121.8041667,232.8041667,5,1,19,18,3.77212,-0.000550259,-0.00025996
2015,121,121.8354167,232.8354167,5,1,20,3,4.46265,-0.000536393,0.000936682
2015,121,121.8666667,232.8666667,5,1,20,48,6.66713,-0.000597959,-1.19E-05
2015,121,121.8979167,232.8979167,5,1,21,33,7.00615,-0.000596689,0.00018142
2015,121,121.9298611,232.9298611,5,1,22,19,5.9766,-0.000636374,0.000236109
2015,121,121.9611111,232.9611111,5,1,23,4,4.82345,-0.000515753,-4.82E-05
2015,121,121.9923611,232.9923611,5,1,23,49,4.6055,-0.000540638,-7.89E-05
2015,122,122.0236111,233.0236111,5,2,0,34,4.99298,-0.000651003,-9.84E-05
2015,122,122.0548611,233.0548611,5,2,1,19,5.45148,-0.00058313,0.000163113
2015,122,122.0861111,233.0861111,5,2,2,4,6.39209,NaN,NaN
2015,122,122.1173611,233.1173611,5,2,2,49,5.75861,-0.000634004,-0.000562344
2015,122,122.1486111,233.1486111,5,2,3,34,4.57685,-0.000589898,-0.000213569
2015,122,122.1798611,233.1798611,5,2,4,19,4.06104,-0.000487751,0.000358222
2015,122,122.2111111,233.2111111,5,2,5,4,4.80288,NaN,NaN
2015,122,122.2423611,233.2423611,5,2,5,49,4.06995,-0.000604377,0.000272212
2015,122,122.2736111,233.2736111,5,2,6,34,3.41931,-0.000651766,-5.91E-05
2015,122,122.3055556,233.3055556,5,2,7,20,4.96906,-0.000566947,0.000497717
2015,122,122.3368056,233.3368056,5,2,8,5,NaN,NaN,NaN
2015,122,122.3680556,233.3680556,5,2,8,50,4.05772,-0.000507724,0.000484443
2015,122,122.3993056,233.3993056,5,2,9,35,3.06211,-0.00048617,6.32E-05
2015,122,122.4305556,233.4305556,5,2,10,20,3.91643,-0.000550286,-0.000130239
2015,122,122.4618056,233.4618056,5,2,11,5,NaN,NaN,NaN
2015,122,122.4930556,233.4930556,5,2,11,50,3.38116,-0.000477297,-0.000212786
2015,122,122.5243056,233.5243056,5,2,12,35,3.07251,-0.000520718,0.0034553
2015,122,122.5555556,233.5555556,5,2,13,20,3.25388,-0.000471419,-8.17E-05
2015,122,122.5875,233.5875,5,2,14,6,3.6129,NaN,NaN
2015,122,122.61875,233.61875,5,2,14,51,3.03025,-0.000503038,0.000172885
2015,122,122.65,233.65,5,2,15,36,3.44548,-0.000462259,-9.78E-05
2015,122,122.68125,233.68125,5,2,16,21,4.10929,-0.000460681,-0.000119078
2015,122,122.7125,233.7125,5,2,17,6,3.4237,NaN,NaN
2015,122,122.74375,233.74375,5,2,17,51,4.02119,-0.000436335,-0.000143316
2015,122,122.775,233.775,5,2,18,36,3.72916,-0.000495419,9.47E-05
2015,122,122.80625,233.80625,5,2,19,21,3.3421,-0.0005769,0.000165516
2015,122,122.8375,233.8375,5,2,20,6,4.14529,NaN,NaN
2015,122,122.86875,233.86875,5,2,20,51,3.9505,-0.00052037,5.62E-05
2015,122,122.9,233.9,5,2,21,36,3.38579,-0.000514133,0.000101048
2015,122,122.93125,233.93125,5,2,22,21,4.02494,-0.000586883,-8.5E-05
2015,122,122.9631944,233.9631944,5,2,23,7,NaN,NaN,NaN
2015,122,122.9944444,233.9944444,5,2,23,52,3.54459,-0.0006212,-3.92E-05
2015,123,123.0256944,234.0256944,5,3,0,37,3.48787,-0.000613044,-0.000435855
2015,123,123.0569444,234.0569444,5,3,1,22,3.54483,-0.000556204,-9.23E-05
2015,123,123.0881944,234.0881944,5,3,2,7,3.75381,NaN,NaN
2015,123,123.1194444,234.1194444,5,3,2,52,3.87617,-0.000613627,2.76E-05
2015,123,123.1506944,234.1506944,5,3,3,37,4.10682,-0.000553636,4.05E-05
2015,123,123.1819444,234.1819444,5,3,4,22,4.73973,-0.000598176,0.000117467
2015,123,123.2131944,234.2131944,5,3,5,7,20.0652,-9.96E-05,-1.91E-07
2015,123,123.2444444,234.2444444,5,3,5,52,5.99935,-0.000618605,-6.11E-05
2015,123,123.2763889,234.2763889,5,3,6,38,5.49755,-0.000586453,2.75E-07
2015,123,123.3076389,234.3076389,5,3,7,23,6.32195,-0.000637632,-0.000118278
2015,123,123.3388889,234.3388889,5,3,8,8,15.2203,-0.00016745,0.00283089
2015,123,123.3701389,234.3701389,5,3,8,53,4.15464,-0.00046276,0.000242597
2015,123,123.4013889,234.4013889,5,3,9,38,4.09561,-0.000548086,3.73E-05
2015,123,123.4326389,234.4326389,5,3,10,23,3.0185,-0.000589709,0.000219229
2015,123,123.4638889,234.4638889,5,3,11,8,7.1021,-4.8E-05,-0.000192303
2015,123,123.4951389,234.4951389,5,3,11,53,3.20312,-0.000467753,0.000101928
2015,123,123.5263889,234.5263889,5,3,12,38,3.26,-0.000537378,-0.000323233
2015,123,123.5576389,234.5576389,5,3,13,23,3.16964,-0.000529629,-0.000461573
2015,123,123.5888889,234.5888889,5,3,14,8,6.50815,-0.000365415,0.000225816
2015,123,123.6201389,234.6201389,5,3,14,53,3.55912,-0.000518454,-0.000173954
2015,123,123.6513889,234.6513889,5,3,15,38,3.43563,-0.000463065,1.11E-05
2015,123,123.6826389,234.6826389,5,3,16,23,3.68574,-0.000480424,-0.000336223
2015,123,123.7138889,234.7138889,5,3,17,8,4.21637,-0.000484544,-1.33E-06
2015,123,123.7451389,234.7451389,5,3,17,53,4.42342,-0.000532298,0.00309345
2015,123,123.7763889,234.7763889,5,3,18,38,5.0399,-0.000584741,-2.53E-05
2015,123,123.8083333,234.8083333,5,3,19,24,5.4664,-0.000580483,-4.16E-05
2015,123,123.8395833,234.8395833,5,3,20,9,4.84497,-0.000521465,0.000118965
2015,123,123.8708333,234.8708333,5,3,20,54,7.19398,-0.000559588,-0.000318487
2015,123,123.9020833,234.9020833,5,3,21,39,9.96397,-0.000712069,-6.3E-05
2015,123,123.9333333,234.9333333,5,3,22,24,4.53044,-0.000624226,1.8E-05
2015,123,123.9645833,234.9645833,5,3,23,9,5.07953,-0.00069288,0.00242236
2015,123,123.9958333,234.9958333,5,3,23,54,6.06109,-0.000686144,-0.000301217
2015,124,124.0270833,235.0270833,5,4,0,39,7.78095,-0.000705602,-0.000163589
2015,124,124.0583333,235.0583333,5,4,1,24,6.39154,-0.000705181,-0.000565237
2015,124,124.0895833,235.0895833,5,4,2,9,4.60476,-0.000566685,-2.04E-05
2015,124,124.1208333,235.1208333,5,4,2,54,4.5576,-0.000557818,0.000293143
2015,124,124.1520833,235.1520833,5,4,3,39,4.16692,-0.00054617,-0.000169172
2015,124,124.1833333,235.1833333,5,4,4,24,7.50124,-0.000670628,-0.000259005
2015,124,124.2152778,235.2152778,5,4,5,10,7.85554,-0.00062854,0.000514787
2015,124,124.2465278,235.2465278,5,4,5,55,5.43434,-0.000712762,0.000409572
2015,124,124.2777778,235.2777778,5,4,6,40,6.76417,-0.000747072,-0.000108437
2015,124,124.3090278,235.3090278,5,4,7,25,7.52114,-0.00126743,0.00205573
2015,124,124.3402778,235.3402778,5,4,8,10,3.81953,-0.000560099,-0.000575714
2015,124,124.3715278,235.3715278,5,4,8,55,3.59144,-0.000567345,0.000594367
2015,124,124.4027778,235.4027778,5,4,9,40,3.40516,-0.000557468,7.12E-05
2015,124,124.4340278,235.4340278,5,4,10,25,3.90293,-0.000587483,-0.00051747
2015,124,124.4652778,235.4652778,5,4,11,10,3.51398,-0.000538108,0.00209888
2015,124,124.4965278,235.4965278,5,4,11,55,3.42878,-0.000488289,-0.000335794
2015,124,124.5277778,235.5277778,5,4,12,40,3.51585,-0.000497957,-0.000325621
2015,124,124.5590278,235.5590278,5,4,13,25,3.69953,-0.000609465,-0.000314964
2015,124,124.5902778,235.5902778,5,4,14,10,3.89797,-0.000618272,-0.000191781
2015,124,124.6215278,235.6215278,5,4,14,55,3.72941,-0.00060322,-0.000105007
2015,124,124.6534722,235.6534722,5,4,15,41,4.26285,-0.000741955,-0.00025712
2015,124,124.6847222,235.6847222,5,4,16,26,4.68631,-0.000834576,-0.000493318
2015,124,124.7159722,235.7159722,5,4,17,11,4.03234,-0.000641591,-0.000360979
2015,124,124.7472222,235.7472222,5,4,17,56,3.62804,-0.000534195,-5.53E-05
2015,124,124.7784722,235.7784722,5,4,18,41,3.64544,-0.000528123,-7.65E-05
2015,124,124.8097222,235.8097222,5,4,19,26,3.55924,-0.000492671,0.0126102
2015,124,124.8409722,235.8409722,5,4,20,11,3.56795,-0.000478948,0.000353352
2015,124,124.8722222,235.8722222,5,4,20,56,3.60439,-0.000594761,-0.000188296
2015,124,124.9034722,235.9034722,5,4,21,41,3.61666,-0.000712088,0.000180512
2015,124,124.9354167,235.9354167,5,4,22,27,3.49614,-0.00068388,0.000902051
2015,124,124.9666667,235.9666667,5,4,23,12,3.52638,-0.000607279,-0.000565343
2015,124,124.9979167,235.9979167,5,4,23,57,3.48315,-0.000669559,-1.56E-06
2015,125,125.0291667,236.0291667,5,5,0,42,3.58943,-0.000565762,-0.000115999
2015,125,125.0604167,236.0604167,5,5,1,27,3.52203,-0.000627353,0.00204312
2015,125,125.0916667,236.0916667,5,5,2,12,3.34891,-0.00052449,0.000220021
2015,125,125.1229167,236.1229167,5,5,2,57,3.40433,-0.000656596,-9.16E-05
2015,125,125.1541667,236.1541667,5,5,3,42,3.43324,-0.000664078,-0.000213703
2015,125,125.1861111,236.1861111,5,5,4,28,3.35168,-0.000477902,0.00250084
2015,125,125.2173611,236.2173611,5,5,5,13,3.49781,-0.000558221,-0.000149082
2015,125,125.2486111,236.2486111,5,5,5,58,3.0981,-0.000612402,3.26E-05
2015,125,125.2798611,236.2798611,5,5,6,43,3.83667,-0.000532905,-6.39E-05
2015,125,125.3111111,236.3111111,5,5,7,28,4.08762,-0.000557583,-0.000194806
2015,125,125.3423611,236.3423611,5,5,8,13,3.36992,-0.00055112,0.000398255
2015,125,125.3736111,236.3736111,5,5,8,58,3.68804,-0.000571699,0.000529625
2015,125,125.4048611,236.4048611,5,5,9,43,3.64251,-0.00054378,0.000388842
2015,125,125.4361111,236.4361111,5,5,10,28,3.32103,-0.000604105,5.36E-05
2015,125,125.4680556,236.4680556,5,5,11,14,3.54474,-0.000549583,3.67E-05
2015,125,125.4993056,236.4993056,5,5,11,59,4.15462,-0.000533209,-9.1E-05
2015,125,125.5305556,236.5305556,5,5,12,44,3.96857,-0.000564082,0.00126291
2015,125,125.5618056,236.5618056,5,5,13,29,5.2386,-0.000566515,0.000243847
2015,125,125.5930556,236.5930556,5,5,14,14,3.80436,-0.000503196,-0.000105057
2015,125,125.6243056,236.6243056,5,5,14,59,4.60798,-0.000537083,0.0220744
2015,125,125.6555556,236.6555556,5,5,15,44,4.31651,-0.000534291,-0.000138466
2015,125,125.6868056,236.6868056,5,5,16,29,4.41945,-0.000539374,0.000548392
2015,125,125.7180556,236.7180556,5,5,17,14,5.09039,-0.000526499,0.00013357
2015,125,125.7493056,236.7493056,5,5,17,59,5.70731,-0.000650918,0.00463018
2015,125,125.7805556,236.7805556,5,5,18,44,7.58264,-0.000651375,0.000492389
2015,125,125.8118056,236.8118056,5,5,19,29,5.72345,-0.000619663,0.000464803
2015,125,125.8430556,236.8430556,5,5,20,14,9.05952,-0.00069705,-0.000345818
2015,125,125.8743056,236.8743056,5,5,20,59,6.95923,-0.000766083,0.0033152
2015,125,125.9055556,236.9055556,5,5,21,44,4.30465,-0.000609115,0.00540255
2015,125,125.9368056,236.9368056,5,5,22,29,4.82621,-0.000544595,-0.000208331
2015,125,125.96875,236.96875,5,5,23,15,5.73308,-0.000624222,-0.000155686
2015,126,126,237,5,6,0,0,7.32847,-0.00063597,-0.00024799
2015,126,126.03125,237.03125,5,6,0,45,12.1237,-0.000781731,0.000347601
2015,126,126.0625,237.0625,5,6,1,30,14.041,-0.000833825,-0.000330478
2015,126,126.09375,237.09375,5,6,2,15,12.4842,-0.000701296,0.000236662
2015,126,126.125,237.125,5,6,3,0,8.12828,-0.000657054,5.18E-05
2015,126,126.15625,237.15625,5,6,3,45,6.87107,-0.0017352,0.000353287
2015,126,126.1881944,237.1881944,5,6,4,31,7.29117,-0.000680152,0.000398877
2015,126,126.2194444,237.2194444,5,6,5,16,7.53206,-0.000663799,0.000486513
2015,126,126.2506944,237.2506944,5,6,6,1,6.07905,-0.000730362,0.00238317
2015,126,126.2819444,237.2819444,5,6,6,46,8.18842,-0.001153,-8.85E-05
2015,126,126.3131944,237.3131944,5,6,7,31,10.9379,-0.000592697,-5.04E-05
2015,126,126.3444444,237.3444444,5,6,8,16,6.32351,-0.000559354,3.11E-05
2015,126,126.3756944,237.3756944,5,6,9,1,5.15744,-0.00056325,-9.82E-05
2015,126,126.4069444,237.4069444,5,6,9,46,6.56417,-0.000599795,6.48E-05
2015,126,126.4381944,237.4381944,5,6,10,31,6.59933,-0.000578828,0.000297509
